"","Beach.ID","CalendarDate","County","Action","Reason","PossibleSource","MeasureType","WQ.Value","WQ.MeasureUnit","ecoliValue","ecoliUnit","EnterocValue","EnterocUnit","Reason.Elev_bact","closure","contamAd","Reason.Model","Reason.Other","Reason.Rainfall","Reason.Sewage","Source.CSO","Source.Other","Source.Runoff","Source.Spetic","Source.SSO","Source.Storm","Source.Unknown","Source.Wildlife","daysSinceJune1"
"3456","NY452361",2016-06-23,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"3457","NY452361",2016-06-24,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"3458","NY452361",2016-06-25,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"3459","NY452361",2016-06-26,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"3460","NY452361",2016-06-27,"WESTCHESTER",0,0,0,"Enterococcus",2,"#/100ml",NA,NA,2,"#/100ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"3461","NY452361",2016-06-28,"WESTCHESTER",1,4,6,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,27
"3462","NY452361",2016-06-29,"WESTCHESTER",1,4,6,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,28
"3463","NY452361",2016-06-30,"WESTCHESTER",1,4,6,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,29
"3464","NY452361",2016-07-01,"WESTCHESTER",1,4,6,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,30
"3465","NY452361",2016-07-02,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"3466","NY452361",2016-07-03,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"3467","NY452361",2016-07-04,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"3468","NY452361",2016-07-05,"WESTCHESTER",1,4,6,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,34
"3469","NY452361",2016-07-06,"WESTCHESTER",1,4,6,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,35
"3470","NY452361",2016-07-07,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"3471","NY452361",2016-07-08,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"3472","NY452361",2016-07-09,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"3473","NY452361",2016-07-10,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"3474","NY452361",2016-07-11,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"3475","NY452361",2016-07-12,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"3476","NY452361",2016-07-13,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"3477","NY452361",2016-07-14,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"3478","NY452361",2016-07-15,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"3479","NY452361",2016-07-16,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"3480","NY452361",2016-07-17,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"3481","NY452361",2016-07-18,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
"3482","NY452361",2016-07-19,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"3483","NY452361",2016-07-20,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
"3484","NY452361",2016-07-21,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"3485","NY452361",2016-07-22,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"3486","NY452361",2016-07-23,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
"3487","NY452361",2016-07-24,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"3488","NY452361",2016-07-25,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"3489","NY452361",2016-07-26,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
"3490","NY452361",2016-07-27,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"3491","NY452361",2016-07-28,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
"3492","NY452361",2016-07-29,"WESTCHESTER",1,5,3,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,58
"3493","NY452361",2016-07-30,"WESTCHESTER",1,5,3,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,59
"3494","NY452361",2016-07-31,"WESTCHESTER",1,5,3,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,60
"3495","NY452361",2016-08-01,"WESTCHESTER",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"3496","NY453438",2016-06-01,"CHAUTAUQUA",NA,NA,NA,"Escherichia coli",20,"#/100ml",20,"#/100ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3497","NY453438",2016-06-08,"CHAUTAUQUA",NA,NA,NA,"Escherichia coli",10,"#/100ml",10,"#/100ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"3498","NY453438",2016-07-26,"CHAUTAUQUA",NA,NA,NA,"Escherichia coli",10,"#/100ml",10,"#/100ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55
"3499","NY454053",2016-06-06,"WESTCHESTER",NA,NA,NA,"Enterococcus",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3500","NY454053",2016-06-13,"WESTCHESTER",NA,NA,NA,"Enterococcus",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"3501","NY454053",2016-07-18,"WESTCHESTER",NA,NA,NA,"Enterococcus",2,"#/100ml",NA,NA,2,"#/100ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47
"3502","NY454053",2016-07-25,"WESTCHESTER",NA,NA,NA,"Enterococcus",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54
"3503","NY454053",2016-08-01,"WESTCHESTER",NA,NA,NA,"Enterococcus",72,"#/100ml",NA,NA,72,"#/100ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61
"3504","NY454907",2016-06-01,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3505","NY454907",2016-06-02,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3506","NY454907",2016-06-03,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3507","NY454907",2016-06-04,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3508","NY454907",2016-06-05,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"3509","NY454907",2016-06-06,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"3510","NY454907",2016-06-07,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"3511","NY454907",2016-06-08,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"3512","NY454907",2016-06-09,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"3513","NY454907",2016-06-10,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"3514","NY454907",2016-06-11,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"3515","NY454907",2016-06-12,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"3516","NY454907",2016-06-13,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"3517","NY454907",2016-06-14,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"3518","NY454907",2016-06-15,"NASSAU",0,0,0,"Enterococcus",18,"#/100ml",NA,NA,18,"#/100ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"3519","NY454907",2016-06-16,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"3520","NY454907",2016-06-17,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"3521","NY454907",2016-06-18,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"3522","NY454907",2016-06-19,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"3523","NY454907",2016-06-20,"NASSAU",0,0,0,"Enterococcus",2,"#/100ml",NA,NA,2,"#/100ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"3524","NY454907",2016-06-21,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"3525","NY454907",2016-06-22,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"3526","NY454907",2016-06-23,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"3527","NY454907",2016-06-24,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"3528","NY454907",2016-06-25,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"3529","NY454907",2016-06-26,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"3530","NY454907",2016-06-27,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"3531","NY454907",2016-06-28,"NASSAU",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,27
"3532","NY454907",2016-06-29,"NASSAU",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,28
"3533","NY454907",2016-06-30,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"3534","NY454907",2016-07-01,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"3535","NY454907",2016-07-02,"NASSAU",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31
"3536","NY454907",2016-07-03,"NASSAU",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,32
"3537","NY454907",2016-07-04,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"3538","NY454907",2016-07-05,"NASSAU",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34
"3539","NY454907",2016-07-06,"NASSAU",3,4,6,"Enterococcus",5,"#/100ml",NA,NA,5,"#/100ml",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,35
"3540","NY454907",2016-07-07,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"3541","NY454907",2016-07-08,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"3542","NY454907",2016-07-09,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"3543","NY454907",2016-07-10,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"3544","NY454907",2016-07-11,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"3545","NY454907",2016-07-12,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"3546","NY454907",2016-07-13,"NASSAU",0,0,0,"Enterococcus",NA,"-",NA,NA,NA,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"3547","NY454907",2016-07-14,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"3548","NY454907",2016-07-15,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"3549","NY454907",2016-07-16,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"3550","NY454907",2016-07-17,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"3551","NY454907",2016-07-18,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
"3552","NY454907",2016-07-19,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"3553","NY454907",2016-07-20,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
"3554","NY454907",2016-07-21,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"3555","NY454907",2016-07-22,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"3556","NY454907",2016-07-23,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
"3557","NY454907",2016-07-24,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"3558","NY454907",2016-07-25,"NASSAU",0,0,0,"Enterococcus",5,"#/100ml",NA,NA,5,"#/100ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"3559","NY454907",2016-07-26,"NASSAU",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,55
"3560","NY454907",2016-07-27,"NASSAU",3,4,6,"Enterococcus",4,"#/100ml",NA,NA,4,"#/100ml",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,56
"3561","NY454907",2016-07-28,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
"3562","NY454907",2016-07-29,"NASSAU",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,58
"3563","NY454907",2016-07-30,"NASSAU",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,59
"3564","NY454907",2016-07-31,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"3565","NY454907",2016-08-01,"NASSAU",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"3566","NY456843",2016-06-07,"SUFFOLK",NA,NA,NA,"Enterococcus",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3567","NY466279",2016-06-01,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3568","NY466279",2016-06-02,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3569","NY466279",2016-06-03,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3570","NY466279",2016-06-04,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3571","NY466279",2016-06-05,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"3572","NY466279",2016-06-06,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"3573","NY466279",2016-06-07,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"3574","NY466279",2016-06-08,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"3575","NY466279",2016-06-09,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"3576","NY466279",2016-06-10,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"3577","NY466279",2016-06-11,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"3578","NY466279",2016-06-12,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"3579","NY466279",2016-06-13,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"3580","NY466279",2016-06-14,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"3581","NY466279",2016-06-15,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"3582","NY466279",2016-06-16,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"3583","NY466279",2016-06-17,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"3584","NY466279",2016-06-18,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"3585","NY466279",2016-06-19,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"3586","NY466279",2016-06-20,"SUFFOLK",0,0,0,"Enterococcus",NA,"-",NA,NA,NA,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"3587","NY466279",2016-06-21,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"3588","NY466279",2016-06-22,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"3589","NY466279",2016-06-23,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"3590","NY466279",2016-06-24,"SUFFOLK",0,0,0,"Enterococcus",NA,"-",NA,NA,NA,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"3591","NY466279",2016-06-25,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"3592","NY466279",2016-06-26,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"3593","NY466279",2016-06-27,"SUFFOLK",0,0,0,"Enterococcus",4,"#/100ml",NA,NA,4,"#/100ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"3594","NY466279",2016-06-28,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"3595","NY466279",2016-06-29,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"3596","NY466279",2016-06-30,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"3597","NY466279",2016-07-01,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"3598","NY466279",2016-07-02,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"3599","NY466279",2016-07-03,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"3600","NY466279",2016-07-04,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"3601","NY466279",2016-07-05,"SUFFOLK",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34
"3602","NY466279",2016-07-06,"SUFFOLK",3,4,6,"Enterococcus",12,"#/100ml",NA,NA,12,"#/100ml",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,35
"3603","NY466279",2016-07-07,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"3604","NY466279",2016-07-08,"SUFFOLK",0,0,0,"Enterococcus",NA,"-",NA,NA,NA,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"3605","NY466279",2016-07-09,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"3606","NY466279",2016-07-10,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"3607","NY466279",2016-07-11,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"3608","NY466279",2016-07-12,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"3609","NY466279",2016-07-13,"SUFFOLK",0,0,0,"Enterococcus",32,"#/100ml",NA,NA,32,"#/100ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"3610","NY466279",2016-07-14,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"3611","NY466279",2016-07-15,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"3612","NY466279",2016-07-16,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"3613","NY466279",2016-07-17,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"3614","NY466279",2016-07-18,"SUFFOLK",0,0,0,"Enterococcus",NA,"-",NA,NA,NA,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
"3615","NY466279",2016-07-19,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
